"session_id","service_id","created_by","updated_by","created_at","updated_at"
c19bbf98-1b67-4ef9-b9f8-0d7d01cc641d,"2381f3df-2a4f-4acf-996c-4c3f47e6f7ea","89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-08 07:08:14.661,2023-07-08 07:08:14.661
"839224d0-be65-426c-bf66-aff6f04f2a1a","2381f3df-2a4f-4acf-996c-4c3f47e6f7ea","89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-08 07:10:30.030,2023-07-08 07:10:30.030
a9a7e029-58a7-4e2c-b776-bd64127b9420,"2381f3df-2a4f-4acf-996c-4c3f47e6f7ea","89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-08 07:11:42.143,2023-07-08 07:11:42.143
"2b2173c2-e578-4bba-8265-86736d81c27d","2381f3df-2a4f-4acf-996c-4c3f47e6f7ea","89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-08 07:12:00.707,2023-07-08 07:12:00.707
"9d11e6c3-ba05-49b7-81c4-89b0f61fb616","2381f3df-2a4f-4acf-996c-4c3f47e6f7ea","89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-08 07:12:33.938,2023-07-08 07:12:33.938
"643c790d-79e6-41a9-a89f-63167aebcd32",ec218db3-b49f-4eeb-8f8e-9f2f97627261,faa24410-29d5-41e6-86a3-89315a5129ae,faa24410-29d5-41e6-86a3-89315a5129ae,2023-07-08 07:16:14.312,2023-07-08 07:16:14.312
"5c03a46e-43a6-4f95-a842-04b165c1d262",ec218db3-b49f-4eeb-8f8e-9f2f97627261,faa24410-29d5-41e6-86a3-89315a5129ae,faa24410-29d5-41e6-86a3-89315a5129ae,2023-07-08 07:17:30.707,2023-07-08 07:17:30.707
"448e9900-59ad-4926-903f-1b434b8c943a",cf4036db-4739-4f34-8a83-793db5b1a138,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:32:31.471,2023-07-08 07:32:31.471
"38f2f4f5-de9e-4024-a443-a3d54a02f232",ec218db3-b49f-4eeb-8f8e-9f2f97627261,faa24410-29d5-41e6-86a3-89315a5129ae,faa24410-29d5-41e6-86a3-89315a5129ae,2023-07-08 07:36:45.891,2023-07-08 07:36:45.891
ae7ced85-3c54-4e4d-8fe0-7a2331bfcabb,"10135a8f-7619-420a-89a2-ebfdee195b40","613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-08 07:37:13.470,2023-07-08 07:37:13.470
"66778337-1fd2-480c-bffe-073b6406d2c2",ec218db3-b49f-4eeb-8f8e-9f2f97627261,faa24410-29d5-41e6-86a3-89315a5129ae,faa24410-29d5-41e6-86a3-89315a5129ae,2023-07-08 07:37:48.830,2023-07-08 07:37:48.830
"9c07080f-768a-4cbc-9cd3-70d45b007b8d",ec218db3-b49f-4eeb-8f8e-9f2f97627261,faa24410-29d5-41e6-86a3-89315a5129ae,faa24410-29d5-41e6-86a3-89315a5129ae,2023-07-08 07:39:54.425,2023-07-08 07:39:54.425
"9a680172-157e-4369-93ec-4d94966734e2","39718829-c72c-4fe6-9c44-2472df782c94","64a009c8-5f70-4c73-9183-9cd48b57eb90","64a009c8-5f70-4c73-9183-9cd48b57eb90",2023-07-08 07:49:40.470,2023-07-08 07:49:40.470
"8b4999c6-d5d0-467a-88e6-52e8c7173a94","39718829-c72c-4fe6-9c44-2472df782c94","64a009c8-5f70-4c73-9183-9cd48b57eb90","64a009c8-5f70-4c73-9183-9cd48b57eb90",2023-07-08 07:50:42.807,2023-07-08 07:50:42.807
"0a0ebd4d-1498-4c7d-ba27-b2df6fca6982",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:56:21.976,2023-07-08 07:56:21.976
e6684e87-0b82-4e48-9833-009264e74f74,dd3959c9-683d-440e-9150-8f2887df288d,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-08 07:57:28.061,2023-07-08 07:57:28.061
fec42fbb-729e-49f1-bf0c-b82a78e14b74,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:57:43.540,2023-07-08 07:57:43.540
"0907eb1c-b488-4b11-b23b-92591b5f3367",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 08:03:56.701,2023-07-08 08:03:56.701
b25a69bc-c8fb-4d7b-a65d-b6198212b11c,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 08:08:58.703,2023-07-08 08:08:58.703
ecda7d3f-d6d2-4602-9b4f-c2a5ff41c328,cf4036db-4739-4f34-8a83-793db5b1a138,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 08:14:26.373,2023-07-08 08:14:26.373
"741ba24e-83a9-49f1-b018-3fb03e7502fc",a9c72446-d1f8-4466-8ee9-905b47f1a009,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:50:32.979,2023-07-08 09:50:32.979
"5e4aec41-ee71-42f3-a12d-1c142f9834c2",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:52:25.994,2023-07-08 09:52:25.994
b646ac72-1ec6-40b1-a680-bf74fd166712,cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:53:43.002,2023-07-08 09:53:43.002
"87dd9abb-5588-4d3b-ac32-82501aba198a",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:55:10.521,2023-07-08 09:55:10.521
ffef1a15-8765-4a31-90c0-a5d820e4b68a,"8783341c-7dc2-41c5-b294-c26b39c0a32b","99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:55:31.287,2023-07-08 09:55:31.287
"0e05c201-0de1-4562-9a9f-f77d075101f7",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 10:00:55.639,2023-07-08 10:00:55.639
"49e79b98-0e4c-4f8e-9066-2f5ca6b5e6b7","8783341c-7dc2-41c5-b294-c26b39c0a32b","99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 10:12:12.694,2023-07-08 10:12:12.694
"80eb6b5d-1896-41b2-b7b4-5e0d34697450",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 10:24:57.377,2023-07-08 10:24:57.377
"597e287d-b3c4-4e1c-aec7-291b4c6d2043","8783341c-7dc2-41c5-b294-c26b39c0a32b","99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 10:25:27.387,2023-07-08 10:25:27.387
"0562f2c2-d6d0-4ed0-8326-974017c204e7",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 10:25:45.192,2023-07-08 10:25:45.192
"545235b3-c71d-4ec9-b5de-572b27e87f8e",cf4036db-4739-4f34-8a83-793db5b1a138,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 11:16:14.453,2023-07-08 11:16:14.453
ab1bdabc-cf71-41e0-b556-3ca59cd92aa2,"05b9c1e2-f8f7-494f-b0ec-41e43531c381","1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-08 11:17:04.562,2023-07-08 11:17:04.562
"523f7079-2fd3-4c46-a778-699b282b4b4f",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 11:37:45.243,2023-07-08 11:37:45.243
fedb906c-fb2b-4881-b2e5-229c6470b309,cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 11:38:11.627,2023-07-08 11:38:11.627
"0aaa6ac6-1dba-40f3-859b-173c47de78ef",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 11:38:43.281,2023-07-08 11:38:43.281
d628a72c-918e-4001-8d97-2bdbdd4ad362,cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 12:56:12.697,2023-07-08 12:56:12.697
"1cb4918a-48aa-4693-876d-84495844892d",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 12:56:52.372,2023-07-08 12:56:52.372
"36d757e2-b6aa-4b78-a166-82a78ce15c73",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 12:57:12.455,2023-07-08 12:57:12.455
e0850b9a-69f7-48cc-8047-db37c853bb19,"35a552de-dde8-4917-97bb-4f8d9b4280c1","99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 13:01:28.040,2023-07-08 13:01:28.040
"06b449af-c28c-4f39-b9a4-e9b971cd883f","8bda31cf-71f6-4da7-b76d-73f03f5edd86","99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 13:03:16.915,2023-07-08 13:03:16.915
"2cd00908-faea-4a31-bc9b-5892ce5c1413","05b9c1e2-f8f7-494f-b0ec-41e43531c381","1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-10 04:58:10.619,2023-07-10 04:58:10.619
"3b02149c-eb5c-44eb-a9f7-0855870b9b32","8bda31cf-71f6-4da7-b76d-73f03f5edd86",b33e30d6-7532-4d74-a988-482f3ab52d1a,b33e30d6-7532-4d74-a988-482f3ab52d1a,2023-07-10 05:05:19.061,2023-07-10 05:05:19.061
"2cb7a621-2943-4604-a155-148930aa5e2d","8783341c-7dc2-41c5-b294-c26b39c0a32b","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 07:21:20.834,2023-07-10 07:21:20.834
d287a67e-31e2-49af-8c6b-c7874588c909,dd3959c9-683d-440e-9150-8f2887df288d,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-10 07:42:35.606,2023-07-10 07:42:35.606
d6e0c61c-28fc-4f5d-8e75-151d34cf89b6,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 08:34:22.412,2023-07-10 08:34:22.412
"4737abc5-fed6-4d69-b784-ea7e0a72746e",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 08:34:45.769,2023-07-10 08:34:45.769
"4436ae6e-5352-4a2b-9db8-28ab34da3f98",dd3959c9-683d-440e-9150-8f2887df288d,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-10 08:38:11.901,2023-07-10 08:38:11.901
"1db76cdf-d802-4de2-a10f-867b9e498a31","35a552de-dde8-4917-97bb-4f8d9b4280c1","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 08:38:47.879,2023-07-10 08:38:47.879
"7396468b-9ee7-4239-a373-19c511fba376",b6d0de94-1ee0-44e3-a5de-028cccea511a,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-10 08:47:27.086,2023-07-10 08:47:27.086
d736fb7a-2462-4dba-807f-5bc2192f03c9,ec218db3-b49f-4eeb-8f8e-9f2f97627261,"036cc557-5881-4bf9-88de-4e6114f14bb4","036cc557-5881-4bf9-88de-4e6114f14bb4",2023-07-10 08:50:29.188,2023-07-10 08:50:29.188
"309e3818-acf0-43f9-bfec-46139b7520b2","05b9c1e2-f8f7-494f-b0ec-41e43531c381","1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-10 08:55:12.885,2023-07-10 08:55:12.885
"4756758e-8e0b-4745-9c27-37c8682e4f27","05b9c1e2-f8f7-494f-b0ec-41e43531c381","1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-10 08:55:48.139,2023-07-10 08:55:48.139
"7588ace9-00ec-4705-bb29-d4132a522a79",ff779dc7-88c3-46f6-b9ac-c80fd642cb75,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 14:06:02.838,2023-07-10 14:06:02.838
ab1e260f-d324-429a-9e8b-0708ebe4c38c,"8783341c-7dc2-41c5-b294-c26b39c0a32b","99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:11:24.977,2023-07-10 14:11:24.977
e93d18cf-16b5-4c38-8d8c-fd1cb2ba855b,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 14:12:29.869,2023-07-10 14:12:29.869
"6eb303f5-6367-496f-814d-63e6aeb9bae7",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:13:06.888,2023-07-10 14:13:06.888
d016241b-e552-45a7-8c2a-1083a70a89c6,"8783341c-7dc2-41c5-b294-c26b39c0a32b","99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:13:43.135,2023-07-10 14:13:43.135
e22827d1-80d9-4cbe-8594-e5dae43a9cc2,"31903fef-0f47-4a5b-8c66-609a31366212","229823a8-3935-4858-a2a9-ba654d6abab9","229823a8-3935-4858-a2a9-ba654d6abab9",2023-07-10 14:17:54.937,2023-07-10 14:17:54.937
"009a3167-36bd-4707-94fa-2d18ae4d1a0d",bdef7553-d94d-4cd0-9560-afdca87f01e3,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 15:01:59.298,2023-07-10 15:01:59.298
"06559bfd-58a8-4083-a228-4b1ba396498c",cf4036db-4739-4f34-8a83-793db5b1a138,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 16:03:49.705,2023-07-10 16:03:49.705
"9bee5489-8ea9-40eb-b65d-68f7ace7372f",a9c72446-d1f8-4466-8ee9-905b47f1a009,"9c46b76d-97eb-47d0-89c1-d442c486cb8d","9c46b76d-97eb-47d0-89c1-d442c486cb8d",2023-07-10 16:26:59.066,2023-07-10 16:26:59.066
"14ae3061-6234-43f7-b976-cc93ad0a5f12",a9c72446-d1f8-4466-8ee9-905b47f1a009,"9c46b76d-97eb-47d0-89c1-d442c486cb8d","9c46b76d-97eb-47d0-89c1-d442c486cb8d",2023-07-10 16:30:08.424,2023-07-10 16:30:08.424
ed2c2d94-73ba-4acb-a82b-cef0ab7209f0,"35a552de-dde8-4917-97bb-4f8d9b4280c1","9c46b76d-97eb-47d0-89c1-d442c486cb8d","9c46b76d-97eb-47d0-89c1-d442c486cb8d",2023-07-10 16:34:51.445,2023-07-10 16:34:51.445
"90554550-6199-4199-975d-4c2f7c3fe4f9","66fb78d7-214c-49dc-958a-53cc10e607dc","9c46b76d-97eb-47d0-89c1-d442c486cb8d","9c46b76d-97eb-47d0-89c1-d442c486cb8d",2023-07-10 17:23:00.430,2023-07-10 17:23:00.430
a827cccb-3f24-4c8b-9089-7dea3b49f7e7,"35a552de-dde8-4917-97bb-4f8d9b4280c1",bf918f51-86c4-4072-8dcf-a0d2a263bc9c,bf918f51-86c4-4072-8dcf-a0d2a263bc9c,2023-07-10 17:23:40.134,2023-07-10 17:23:40.134
"27343c19-af0c-4d4c-a931-5598af2d26d7","66fb78d7-214c-49dc-958a-53cc10e607dc","9c46b76d-97eb-47d0-89c1-d442c486cb8d","9c46b76d-97eb-47d0-89c1-d442c486cb8d",2023-07-10 17:27:13.604,2023-07-10 17:27:13.604
acfb6600-fafe-45ba-b841-bb15c335cea7,"66fb78d7-214c-49dc-958a-53cc10e607dc",e33b96a0-4228-47ef-850d-f54caac0134e,e33b96a0-4228-47ef-850d-f54caac0134e,2023-07-10 17:27:16.017,2023-07-10 17:27:16.017
ab4288fd-009c-4bd9-b7aa-ba32ca8f35d2,"66fb78d7-214c-49dc-958a-53cc10e607dc","94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-10 17:32:25.149,2023-07-10 17:32:25.149
c8d986f2-c738-47c7-826f-8bf6a05eeda4,"35a552de-dde8-4917-97bb-4f8d9b4280c1","9c46b76d-97eb-47d0-89c1-d442c486cb8d","9c46b76d-97eb-47d0-89c1-d442c486cb8d",2023-07-10 17:40:55.435,2023-07-10 17:40:55.435
c932d054-addd-4204-8ae9-84fa3b08a6cf,a9c72446-d1f8-4466-8ee9-905b47f1a009,"4ccf43fc-53a3-4020-9db7-058cf15fa89e","4ccf43fc-53a3-4020-9db7-058cf15fa89e",2023-07-10 19:52:54.093,2023-07-10 19:52:54.093
c0b7429e-5214-438d-a037-bfb67c22e119,a9c72446-d1f8-4466-8ee9-905b47f1a009,a45afbc9-a2a0-4819-ada1-9a07a096a98d,a45afbc9-a2a0-4819-ada1-9a07a096a98d,2023-07-10 20:01:38.946,2023-07-10 20:01:38.946
da6d32d4-8d2e-4faa-b4d0-4e2a1f466a18,bdef7553-d94d-4cd0-9560-afdca87f01e3,"94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-10 20:06:52.839,2023-07-10 20:06:52.839
"3b2f3572-2f7a-45c4-bde3-54b10ae0b9de",bdef7553-d94d-4cd0-9560-afdca87f01e3,"94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-10 20:08:54.111,2023-07-10 20:08:54.111
"8407894d-0602-4552-ad63-b4d57a131afb",bdef7553-d94d-4cd0-9560-afdca87f01e3,"94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-10 20:10:03.225,2023-07-10 20:10:03.225
ae9447d4-96a4-4825-af9a-d9e3b9ba840b,a9c72446-d1f8-4466-8ee9-905b47f1a009,"188160ae-9766-41be-a00e-595e1ce51cda","188160ae-9766-41be-a00e-595e1ce51cda",2023-07-10 21:35:44.803,2023-07-10 21:35:44.803
"55da2603-5b24-4e63-b7e6-c93706aea027","43e22fb2-3f3c-4b49-b0a7-51921ac6ee9b","44f0dcf9-a95f-4ced-af56-d1340703d9e4","44f0dcf9-a95f-4ced-af56-d1340703d9e4",2023-07-11 04:55:13.819,2023-07-11 04:55:13.819
"565def10-3e07-44f0-88ec-1ab044c16ecf",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:11:46.456,2023-07-11 06:11:46.456
d591eb3e-a14f-437c-ada0-e11e861c786e,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:27:04.170,2023-07-11 06:27:04.170
"7fcf7217-2899-4ccf-bb8f-2413b5380b93",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:45:44.633,2023-07-11 06:45:44.633
e79edd71-0d11-495a-ae85-e829805f233c,cf4036db-4739-4f34-8a83-793db5b1a138,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:47:28.637,2023-07-11 06:47:28.637
"9cb9fcd3-6ea7-4194-9741-00f7f9f71edc","8783341c-7dc2-41c5-b294-c26b39c0a32b","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:48:15.736,2023-07-11 06:48:15.736
"8cca180e-b938-4cd3-9a6e-2cc6854f338e",cf4036db-4739-4f34-8a83-793db5b1a138,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:48:33.078,2023-07-11 06:48:33.078
ef41526b-00bf-4fd6-b8da-7cf8db181898,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:51:01.318,2023-07-11 06:51:01.318
"3a0602f8-bb85-498a-b522-93d2c29ddbdb","8bda31cf-71f6-4da7-b76d-73f03f5edd86","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 07:00:03.149,2023-07-11 07:00:03.149
"601b9f79-08b2-4b52-aaaa-0922dbdb4997",cf4036db-4739-4f34-8a83-793db5b1a138,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-11 07:18:04.222,2023-07-11 07:18:04.222
"8f38a0c8-5958-4d2e-ab10-c9e8d8c060ec",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 08:34:50.968,2023-07-11 08:34:50.968
"58b55f32-c4c0-442e-b5f3-1ccd423e85fd",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 08:43:16.172,2023-07-11 08:43:16.172
d9693c4c-2d20-450d-a5a5-6b98ba3126df,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 08:56:14.105,2023-07-11 08:56:14.105
"953f4386-f8b0-4f52-ae02-6c372346b115",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 09:32:29.606,2023-07-11 09:32:29.606
"42e6f95d-21d8-4378-8b1c-cec3c11aba49",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 09:59:47.720,2023-07-11 09:59:47.720
"2b665260-6fcd-4083-b829-255e7e3ef7c0",dd3959c9-683d-440e-9150-8f2887df288d,"03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-11 10:12:42.999,2023-07-11 10:12:42.999
"4b45a297-e874-4216-93a3-b3f0721aca05",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:14:12.069,2023-07-11 10:14:12.069
fa9060e0-318b-4b50-87b9-5004f8ddba2c,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:15:18.642,2023-07-11 10:15:18.642
c6d2cb6d-78b9-4f16-a062-7579e70f47d2,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:28:16.836,2023-07-11 10:28:16.836
"23315a75-8ba6-4ce5-bcd5-271f1ab851cd",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:30:38.639,2023-07-11 10:30:38.639
c600e8bd-be37-4bef-93cd-82e89d8dca36,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:31:22.515,2023-07-11 10:31:22.515
"50f7e665-0423-41d2-8da9-b4d5d406cafd",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:34:03.189,2023-07-11 10:34:03.189
"6759512e-e98d-4bbc-a976-fea9f0510f1f",bdef7553-d94d-4cd0-9560-afdca87f01e3,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:44:46.519,2023-07-11 10:44:46.519
"0c995772-9e37-45db-ac1b-d5337634c167",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:45:45.889,2023-07-11 10:45:45.889
"2a04d50a-06b9-4a23-8c12-fdc4ec133bff",dd3959c9-683d-440e-9150-8f2887df288d,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-11 10:50:48.252,2023-07-11 10:50:48.252
c49eaaf1-2989-4c1f-859d-f67885d6052c,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 10:51:01.020,2023-07-11 10:51:01.020
