"caseload_id","provider_id","client_id","organization_id","status","created_by","updated_by","created_at","updated_at"
"424513d6-222c-4e26-9648-c4f933cd0027","547ede38-dc24-453a-8438-aad1b55a9bbc",b8e1ec01-8fd0-493f-8278-07e3d46caeb3,aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-22 10:34:39.859,2023-06-22 10:34:39.859
f0388ea8-5678-4dc0-8284-51b8811cb788,"1482fb1b-8dff-4194-b4de-18c0ba6b4283",d80f7d7a-cae0-419d-b231-960ede4c3352,"19572a50-02e4-4d64-ad28-bf86e97005b2",true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-06-23 05:52:17.121,2023-06-23 05:52:17.121
"1cc034c6-d110-4fc6-b7da-69631a3b3112","547ede38-dc24-453a-8438-aad1b55a9bbc","48897e8d-70d0-45e6-8025-03084af3beb6",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-23 14:06:41.125,2023-06-23 14:06:41.125
a9eb0aed-d43c-472c-b696-99050e7648d8,"547ede38-dc24-453a-8438-aad1b55a9bbc","1f71f42e-2306-456a-9972-36dc31a1e375",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-23 14:06:41.125,2023-06-23 14:06:41.125
"9d720c3c-ef55-4e1a-846b-e10a7ac13460","547ede38-dc24-453a-8438-aad1b55a9bbc",d0bdb922-bbac-4663-9492-50402d57152f,aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-23 14:06:41.125,2023-06-23 14:06:41.125
"2532e7fd-1508-4fac-b7f4-63af9c8a23fc","547ede38-dc24-453a-8438-aad1b55a9bbc","60b68b9b-625d-4731-bab7-cd2f2eb845c6",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-23 14:11:21.327,2023-06-23 14:11:21.327
b7293267-5bea-4aa4-a5c4-48aabf704191,"99434d8a-54db-4c11-946d-0c73fc92edab","60b68b9b-625d-4731-bab7-cd2f2eb845c6",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-23 14:23:29.291,2023-06-23 14:23:29.291
d8922750-65a2-4ec5-be00-80239d7263b0,"547ede38-dc24-453a-8438-aad1b55a9bbc",d975a65a-1a9b-4871-b91a-da437125ffab,aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-26 03:55:01.143,2023-06-26 03:55:01.143
bd8ba1b4-69c3-4dfa-bd7e-56c74f56cb2b,"89a890fb-aa84-47fe-b8ef-72b9782744b0",ae0b03ee-82fc-43a9-8fa9-bbcf4a3fd66e,cd6dae5c-e3d5-4e0d-8c12-6838bd6270a5,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-27 05:40:21.211,2023-06-27 05:40:21.211
"1b696108-04b4-481c-9a9f-d5ee11d2b532","89a890fb-aa84-47fe-b8ef-72b9782744b0","157e100c-cd6d-4f1d-9d30-0305dfedc9a1",cd6dae5c-e3d5-4e0d-8c12-6838bd6270a5,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-27 05:40:21.211,2023-06-27 05:40:21.211
"96020c7e-707d-47bd-b3c1-4d21e27f9509","89a890fb-aa84-47fe-b8ef-72b9782744b0",d6f46520-b74c-484a-8824-430d7700cf93,cd6dae5c-e3d5-4e0d-8c12-6838bd6270a5,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-27 05:40:21.211,2023-06-27 05:40:21.211
ae4d64ad-97dc-415a-a870-906a3479f191,"547ede38-dc24-453a-8438-aad1b55a9bbc","197219fb-f97c-4a1b-bb05-6d0ecf19a1f2",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-27 06:52:58.850,2023-06-27 06:52:58.850
dac5b9e9-5936-4070-9eed-c27bd0aee726,"547ede38-dc24-453a-8438-aad1b55a9bbc",bb3468b8-4941-4f90-ac35-b11daef5ccea,aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-27 06:52:58.850,2023-06-27 06:52:58.850
"3e9480a2-5191-44f7-8332-992b8583665b","547ede38-dc24-453a-8438-aad1b55a9bbc",d4e934b7-13ca-41a1-a303-d07d0441b9e5,aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-27 06:52:58.850,2023-06-27 06:52:58.850
e37ffd34-790c-4bd8-bcd2-77a4171ac458,"547ede38-dc24-453a-8438-aad1b55a9bbc","30199034-53fe-4141-9cf4-5d209fa60744",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-28 04:00:40.256,2023-06-28 04:00:40.256
"7b40b3f8-8739-43d2-a21e-7cd832a20ad3","547ede38-dc24-453a-8438-aad1b55a9bbc","26f2d4b2-d35b-4c06-a8aa-78f323c2f5af",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-28 04:00:40.256,2023-06-28 04:00:40.256
"8dd43480-7aa4-4edb-b110-2b4fdfa92e91","547ede38-dc24-453a-8438-aad1b55a9bbc","6eceba86-62a4-4cd9-80f0-bfc894eec085",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-28 04:00:40.256,2023-06-28 04:00:40.256
a40e3aba-5f17-42a0-9584-f82c9d068d74,"547ede38-dc24-453a-8438-aad1b55a9bbc",e22d4715-277d-44ab-a517-036e60a58622,aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-28 04:00:40.256,2023-06-28 04:00:40.256
f1177451-d705-47f3-a35c-6ef006c8d0dd,"547ede38-dc24-453a-8438-aad1b55a9bbc","05d47dc2-56b3-4d40-83b2-77e139a4c162",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-28 04:00:40.256,2023-06-28 04:00:40.256
"290829b0-956f-47fc-a7fe-096f868b2395","547ede38-dc24-453a-8438-aad1b55a9bbc","3dde3d8e-935e-4d10-ae9d-087471bc069a",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-28 04:00:40.256,2023-06-28 04:00:40.256
"4f1e88d4-9205-4aaf-8130-28f65c66d291","99434d8a-54db-4c11-946d-0c73fc92edab","6cae7739-bbc5-4422-8633-a070d5633078",aaffe767-0d7c-4756-a882-db78c0b80f02,true,b4dc5ee0-f0f2-4abe-87ef-643ba92ebd94,b4dc5ee0-f0f2-4abe-87ef-643ba92ebd94,2023-06-28 04:33:45.549,2023-06-28 04:33:45.549
ce0b03a2-1940-4040-9eee-7548edc0a540,"99434d8a-54db-4c11-946d-0c73fc92edab","3b87dbd9-8e01-4265-9777-e907dce79327",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 04:38:07.433,2023-06-28 04:38:07.433
ad467930-e239-43c9-8d1a-369c35b1fe4b,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","70c064e2-31e8-4695-a95e-b6c40b726892",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:07:52.136,2023-06-28 06:07:52.136
c21329f9-5a89-4493-8b70-e861c33633a6,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","60b68b9b-625d-4731-bab7-cd2f2eb845c6",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:25:19.562,2023-06-28 06:25:19.562
"3d36bc95-cca8-4f2a-83a6-ec613738709a","615d8ee7-7085-4161-af6c-8fd8c0b5685b",d0eb5720-3f29-44b4-82c7-0ba0627481fc,aaffe767-0d7c-4756-a882-db78c0b80f02,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:25:19.562,2023-06-28 06:25:19.562
"70d926d6-08c0-4b7c-8847-116adcee8c8e","99434d8a-54db-4c11-946d-0c73fc92edab","088ac3aa-6a91-49e6-aff9-f8f5d0656ae6",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:56:53.342,2023-06-28 06:56:53.342
"9a0823b0-4b8e-47a5-9ae2-2a61e2ee452a","99434d8a-54db-4c11-946d-0c73fc92edab","838f8d99-871f-4d14-ad93-25d1eff7f578",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:56:53.342,2023-06-28 06:56:53.342
"295392c3-7a77-4a2d-8f41-04adf4450814","547ede38-dc24-453a-8438-aad1b55a9bbc","838f8d99-871f-4d14-ad93-25d1eff7f578",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:57:25.574,2023-06-28 06:57:25.574
"5c44347a-48cb-4602-beef-64dd23930519","547ede38-dc24-453a-8438-aad1b55a9bbc","70c064e2-31e8-4695-a95e-b6c40b726892",aaffe767-0d7c-4756-a882-db78c0b80f02,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-28 08:08:02.195,2023-06-28 08:08:02.195
"074dec80-a751-4e9b-99c5-6b4a0c3e6134","18f66e3e-f88d-43fd-94c3-1677775f9519","27930129-8ad2-4660-9554-54b6efa1ae02","295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:16.780,2023-06-28 16:54:16.780
f2044642-092d-4e6f-8917-ddd6b58e97c8,"18f66e3e-f88d-43fd-94c3-1677775f9519","36c1b1ac-d4e8-431f-bb4b-1ae337c4e396","295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:16.780,2023-06-28 16:54:16.780
df215262-0e21-4999-babe-cf47ec312be2,"18f66e3e-f88d-43fd-94c3-1677775f9519","2db9c247-1e31-40fb-85ac-15984805a90e","295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:16.780,2023-06-28 16:54:16.780
b8dcc462-30fc-4e35-99ae-3ae2f7304ae2,"643e3062-bee8-4811-91ec-6c981600408f",c5858ed1-cb50-4394-b311-b2894559631a,"295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:44.284,2023-06-28 16:54:44.284
"10e5a052-3bdb-4334-98c6-02564238541d","643e3062-bee8-4811-91ec-6c981600408f","27930129-8ad2-4660-9554-54b6efa1ae02","295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:44.284,2023-06-28 16:54:44.284
"782b9d97-8852-499d-97de-fd7bc66d243c","643e3062-bee8-4811-91ec-6c981600408f","804afed3-c0ed-443b-a637-ee68f406af7e","295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:44.284,2023-06-28 16:54:44.284
fa011366-ac8f-454e-b8c5-689b0cd8a095,"643e3062-bee8-4811-91ec-6c981600408f","6ab3f495-2f65-4ac8-b98d-454351c03a71","295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:44.284,2023-06-28 16:54:44.284
e4415495-237d-4914-96c2-64f3c4930a14,"643e3062-bee8-4811-91ec-6c981600408f","36c1b1ac-d4e8-431f-bb4b-1ae337c4e396","295635ed-b990-4bc0-bc7c-e9523bb10cbe",true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-06-28 16:54:44.284,2023-06-28 16:54:44.284
